Afghanistan,0.0854,0.0854,0.0854,0.0973,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Albania,0.1163,0.1163,0.1163,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Algeria,0.1307,0.1307,0.1307,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Angola,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Antarctica,0.0599,0.0468,0.0599,0.0611,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Argentina,0.155,0.155,0.155,0.1342,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Armenia,0.0854,0.0854,0.0854,0.0973,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Australia,0.037,0.0462,0.0593,0.0611,0.1,0.075,426.2580397,1202.536847,1942.943022,2706.286045,312.671908,1075.456683,1671.88162,2328.7301,798.0906767,1576.659397,2874.618573,4003.99808,721.5421992,1520.232632,2728.071362,3799.875433
Austria,0.0506,0.0407,0.0639,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Azerbaijan,0.0866,0.0866,0.0866,0.0973,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Bahrain,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Bangladesh,0.0854,0.0854,0.0854,0.0973,0.1,0.075,288.1188594,1202.536847,1668.816023,2324.460091,211.3430484,1075.456683,1435.998279,2000.172964,539.4501782,1576.659397,2469.042829,3439.079826,487.7090778,1520.232632,2343.17175,3263.756546
Belarus,0.1163,0.1163,0.1163,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Belgium,0.0422,0.0522,0.0522,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Belize,0.0803,0.066,0.0803,0.0973,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Benin,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Bhutan,0.0854,0.0854,0.0854,0.0973,0.1,0.075,288.1188594,1202.536847,1668.816023,2324.460091,211.3430484,1075.456683,1435.998279,2000.172964,539.4501782,1576.659397,2469.042829,3439.079826,487.7090778,1520.232632,2343.17175,3263.756546
Bolivia,0.104,0.104,0.104,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Bosnia and Herzegovina,0.1215,0.1215,0.1215,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Botswana,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Brazil,0.0803,0.066,0.0803,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Brunei Darussalam,0.0769,0.0769,0.0769,0.0816,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Bulgaria,0.0654,0.0654,0.079,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Burkina Faso,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Burundi,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Cambodia,0.0769,0.0769,0.0769,0.0816,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Cameroon,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Canada,0.0603,0.0472,0.0603,0.0614,0.1,0.075,386.7897021,968.8790648,1838.420786,2560.699137,283.7208049,866.491092,1581.941358,2203.454128,724.1933906,1270.308088,2719.976077,3788.599674,654.7327353,1224.845272,2581.312495,3595.457974
Cape Verde,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Central African Republic,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Chad,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Chile,0.0522,0.0522,0.0656,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
China,0.0436,0.0436,0.0663,0.0692,0.1,0.075,266.4112745,728.4384843,1469.303983,2046.563806,195.4199422,651.4594862,1264.32031,1761.046193,498.8066723,955.0637759,2173.861236,3027.927356,450.9638739,920.8831789,2063.038428,2873.564508
Colombia,0.0733,0.0733,0.0733,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Republic of the Congo,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Costa Rica,0.101,0.0746,0.101,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Cote DIvoire,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Croatia,0.0834,0.0593,0.0834,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Cuba,0.1334,0.1334,0.1334,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Cyprus,0.0761,0.0761,0.09,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Czechia,0.0541,0.0675,0.0675,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Democratic Republic of the Congo,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Denmark,0.0485,0.0388,0.0388,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Djibouti,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Dominican Republic,0.0733,0.0876,0.0876,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Ecuador,0.1392,0.1392,0.1392,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Egypt,0.1054,0.1054,0.1054,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
El Salvador,0.0815,0.1087,0.1087,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Equatorial Guinea,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Eritrea,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Estonia,0.068,0.0447,0.068,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Ethiopia,0.101,0.0753,0.101,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Fiji,0.0599,0.0468,0.0599,0.0611,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Finland,0.0655,0.0424,0.0655,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
France,0.0509,0.041,0.0642,0.0514,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
French Guiana,0.0803,0.066,0.0803,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Gabon,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Gambia,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Georgia,0.0866,0.0866,0.0866,0.0488,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Germany,0.0364,0.0364,0.0462,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Ghana,0.1119,0.1119,0.1119,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Greece,0.0645,0.0645,0.0895,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Guatemala,0.0804,0.0804,0.0804,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Guinea,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Guinea-Bissau,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Guyana,0.0803,0.066,0.0803,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Honduras,0.0654,0.0769,0.0921,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Hungary,0.071,0.0847,0.0847,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Iceland,0.1163,0.1163,0.1163,0.0827,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
India,0.0621,0.0621,0.076,0.0829,0.1,0.075,288.1188594,1202.536847,1668.816023,2324.460091,211.3430484,1075.456683,1435.998279,2000.172964,539.4501782,1576.659397,2469.042829,3439.079826,487.7090778,1520.232632,2343.17175,3263.756546
Indonesia,0.0769,0.0769,0.0769,0.0816,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Iran,0.1315,0.1315,0.1315,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Iraq,0.1127,0.1127,0.1127,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Ireland,0.0717,0.0485,0.0717,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Israel,0.0536,0.067,0.067,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Italy,0.0543,0.0647,0.0785,0.0625,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Jamaica,0.0891,0.0891,0.104,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Japan,0.0416,0.0644,0.0644,0.1342,0.1,0.075,426.2580397,1202.536847,1942.943022,2706.286045,312.671908,1075.456683,1671.88162,2328.7301,798.0906767,1576.659397,2874.618573,4003.99808,721.5421992,1520.232632,2728.071362,3799.875433
Jordan,0.0747,0.0844,0.0988,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Kazakhstan,0.0801,0.0801,0.0801,0.0973,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Kenya,0.101,0.0753,0.101,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Kosovo,0.1163,0.1163,0.1163,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Kuwait,0.0696,0.0696,0.0696,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Kyrgyzstan,0.0854,0.0854,0.0854,0.0973,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Laos,0.0769,0.0769,0.0769,0.0816,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
