Afghanistan,0.0854,0.0854,0.0854,0.0973,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Latvia,0.072,0.072,0.072,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Lebanon,0.227,0.227,0.227,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Lesotho,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Liberia,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Libya,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Lithuania,0.0738,0.0504,0.0738,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Luxembourg,0.0476,0.0476,0.0608,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Macedonia,0.1163,0.1163,0.1163,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Madagascar,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Malawi,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Malaysia,0.0706,0.0706,0.0706,0.0841,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Mali,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Malta,0.0405,0.064,0.064,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Mauritania,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Mauritius,0.0635,0.0771,0.0771,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Mexico,0.0714,0.0577,0.0714,0.0709,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Moldova,0.1163,0.1163,0.1163,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Mongolia,0.0967,0.0856,0.1119,0.112,0.1,0.075,266.4112745,728.4384843,1469.303983,2046.563806,195.4199422,651.4594862,1264.32031,1761.046193,498.8066723,955.0637759,2173.861236,3027.927356,450.9638739,920.8831789,2063.038428,2873.564508
Montenegro,0.1047,0.0803,0.1047,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Morocco,0.0778,0.0541,0.0778,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Mozambique,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Myanmar,0.1119,0.1119,0.1119,0.0816,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Namibia,0.0611,0.0856,0.0856,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Nepal,0.0854,0.0854,0.0854,0.0973,0.1,0.075,288.1188594,1202.536847,1668.816023,2324.460091,211.3430484,1075.456683,1435.998279,2000.172964,539.4501782,1576.659397,2469.042829,3439.079826,487.7090778,1520.232632,2343.17175,3263.756546
Netherlands,0.0379,0.0379,0.0608,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
New Zealand,0.0599,0.0468,0.0599,0.0611,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Nicaragua,0.1087,0.0815,0.1087,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Niger,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Nigeria,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
North Korea,0.0967,0.0856,0.1119,0.112,0.1,0.075,266.4112745,728.4384843,1469.303983,2046.563806,195.4199422,651.4594862,1264.32031,1761.046193,498.8066723,955.0637759,2173.861236,3027.927356,450.9638739,920.8831789,2063.038428,2873.564508
Norway,0.0617,0.0617,0.0617,0.0827,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Oman,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Pakistan,0.1093,0.1093,0.1093,0.0973,0.1,0.075,288.1188594,1202.536847,1668.816023,2324.460091,211.3430484,1075.456683,1435.998279,2000.172964,539.4501782,1576.659397,2469.042829,3439.079826,487.7090778,1520.232632,2343.17175,3263.756546
Palestine,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Panama,0.0597,0.0597,0.0733,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Papua New Guinea,0.0599,0.0468,0.0599,0.0611,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Paraguay,0.0803,0.066,0.0803,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Peru,0.0686,0.0686,0.0686,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Philippines,0.0737,0.0737,0.0737,0.0816,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Poland,0.0695,0.0461,0.0695,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Portugal,0.0797,0.0556,0.0797,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Qatar,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Romania,0.068,0.0579,0.0818,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Russia,0.0801,0.0801,0.0801,0.0801,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Rwanda,0.0753,0.101,0.101,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Saudi Arabia,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Senegal,0.0622,0.0866,0.0866,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Serbia,0.1163,0.1163,0.1163,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Sierra Leone,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Singapore,0.0632,0.0632,0.0632,0.0816,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Slovakia,0.0554,0.0688,0.0688,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Slovenia,0.0588,0.0724,0.0724,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Somalia,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
South Africa,0.0688,0.083,0.083,0.0775,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
South Korea,0.0514,0.0647,0.0647,0.0668,0.1,0.075,426.2580397,1202.536847,1942.943022,2706.286045,312.671908,1075.456683,1671.88162,2328.7301,798.0906767,1576.659397,2874.618573,4003.99808,721.5421992,1520.232632,2728.071362,3799.875433
South Sudan,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Spain,0.0733,0.0494,0.0733,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Sri Lanka,0.1204,0.1204,0.1204,0.0973,0.1,0.075,288.1188594,1202.536847,1668.816023,2324.460091,211.3430484,1075.456683,1435.998279,2000.172964,539.4501782,1576.659397,2469.042829,3439.079826,487.7090778,1520.232632,2343.17175,3263.756546
Sudan,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Suriname,0.0803,0.066,0.0803,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Swaziland,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Sweden,0.0621,0.0392,0.0621,0.0488,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Switzerland,0.0409,0.0638,0.0638,0.0827,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
Syria,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Taiwan,0.0538,0.0672,0.0672,0.112,0.1,0.075,266.4112745,728.4384843,1469.303983,2046.563806,195.4199422,651.4594862,1264.32031,1761.046193,498.8066723,955.0637759,2173.861236,3027.927356,450.9638739,920.8831789,2063.038428,2873.564508
Tajikistan,0.0854,0.0854,0.0854,0.0973,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Tanzania,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Thailand,0.0616,0.0752,0.0752,0.0816,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Togo,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Trinidad and Tobago,0.0803,0.066,0.0803,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Tunisia,0.1098,0.1098,0.1098,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Turkey,0.0922,0.0922,0.1069,0.0689,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Turkmenistan,0.0854,0.0854,0.0854,0.0973,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Uganda,0.101,0.101,0.101,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Ukraine,0.1163,0.1163,0.1163,0.0827,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
United Arab Emirates,0.0727,0.0727,0.0727,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
United Kingdom,0.0443,0.0443,0.0443,0.0628,0.1,0.075,299.9593606,982.230938,1827.968563,2546.140446,220.0283792,878.431983,1572.947332,2190.926531,561.6193638,1287.813877,2704.511827,3767.059833,507.7519168,1241.724549,2566.636608,3575.016228
United States of America,0.0602,0.047,0.0602,0.0574,0.1,0.075,386.7897021,968.8790648,1838.420786,2560.699137,283.7208049,866.491092,1581.941358,2203.454128,724.1933906,1270.308088,2719.976077,3788.599674,654.7327353,1224.845272,2581.312495,3595.457974
Uruguay,0.0593,0.0492,0.0732,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Uzbekistan,0.0854,0.0854,0.0854,0.0973,0.1,0.075,434.1517062,1202.536847,1942.943022,2706.286045,318.4621278,1075.456683,1671.88162,2328.7301,812.870132,1576.659397,2874.618573,4003.99808,734.9040902,1520.232632,2728.071362,3799.875433
Venezuela,0.2041,0.2041,0.2041,0.0795,0.1,0.075,335.4808638,1115.776386,1616.554905,2251.666637,246.0843714,997.8647845,1391.028148,1937.534978,628.12692,1462.906795,2391.72158,3331.380624,567.8804333,1410.5511,2269.792316,3161.547817
Vietnam,0.0915,0.0915,0.0915,0.0816,0.1,0.075,268.3846908,1202.536847,1668.816023,2324.460091,196.867497,1075.456683,1435.998279,2000.172964,502.5015356,1576.659397,2469.042829,3439.079826,454.3043462,1520.232632,2343.17175,3263.756546
Western Sahara,0.0792,0.0792,0.0792,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Yemen,0.1909,0.223,0.223,0.0708,0.1,0.075,305.8796112,1215.915435,1668.816023,2324.460091,224.3710446,1087.421466,1435.998279,2000.172964,572.7039566,1594.200213,2469.042829,3439.079826,517.7733363,1537.145683,2343.17175,3263.756546
Zambia,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
Zimbabwe,0.0767,0.1022,0.1022,0.0841,0.1,0.075,365.0821161,1202.536847,1942.943022,2706.286045,267.797698,1075.456683,1671.88162,2328.7301,683.5498827,1576.659397,2874.618573,4003.99808,617.9875296,1520.232632,2728.071362,3799.875433
